,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6
0,-0.4792868467309058,0.6650767455882151,-0.5485041525482036,0.6614036248102481,1.0314833728601485,-1.4427023262261012
1,-0.5749377580120457,1.1222728482882476,-0.36660368635064017,0.54504472121897,1.2297180686697398,-0.7973914917950831
2,-0.599672354247883,1.2273509682971362,-0.3478221534726892,0.4698447418034199,1.2803199504164424,-0.7311699057917055
3,-0.4958951291357101,1.0307979530352984,-0.1667586442927136,0.6241584690970288,1.382879971096096,-1.0530950002647288
4,-0.4540871021314018,0.9718268027931632,-0.01620050603152389,0.6579090214150936,1.438711427548214,-1.636255580550775
5,-0.41007177339720874,1.0115017316597614,0.016036999760263456,0.6522422593791348,1.448089548659979,-1.589532574130099
6,-0.3276821810145658,1.2118880635046743,0.19458490265017647,0.5940252735712871,1.5878161088598568,-1.1220756203508522
7,-0.3327848711591684,1.2077813095598133,0.17189711992601237,0.6118124976955682,1.5556704747294494,-1.1463911816214205
8,-0.33187579082475577,1.1768065179456517,0.15993969145364534,0.643034880694451,1.525833880442713,-1.1553335123197621
9,-0.2676044807868658,1.2658516029864058,0.18001975700126496,0.4965736604320849,1.537497119953218,-1.3177122457028045
10,0.28717971515974156,1.1422417047226185,0.6691366390159212,-0.044208496129146874,2.15904203348791,-1.5983953181998822
11,0.42393824048580475,0.9456277590268206,0.586806570400271,-0.021389449886905488,2.055979456838407,-1.5493836724589471
12,0.4039648408431522,0.9603973488371846,0.5548158015425737,-0.0014991696614664184,2.0056624671229573,-1.5668858241123527
13,0.4191897553635805,0.9425311780364302,0.5254239659819965,0.010725036402518944,1.9610967921015623,-1.645012646365128
14,0.3989339103728346,0.8927934641836537,0.5171994283067726,0.07411007381895993,1.9361802625482725,-1.5753223692467362
15,0.41561141292783343,0.9394131585466456,0.5253780860592353,0.013837178094001432,1.9612240246021766,-1.6250948153880396
16,0.3909013702012874,0.9175892892708097,0.5205388636217826,0.059935039814580635,1.9466789918623901,-1.577544880056248
17,0.3750238443976647,0.9034083801091384,0.5151979221426191,0.09055321948687461,1.934508698739242,-1.5614741233479432
18,0.32668467260833073,0.7966434233871451,0.47458352911262564,0.20096554432138447,1.882958747116419,-1.4271502937763156
19,0.27262672939207183,0.7130747530689606,0.4298285063225566,0.006683697456291325,2.011891618440268,-1.5829400569351368
20,0.2949387782329899,0.7007403243333802,0.4837855942827908,0.0335387156766056,2.0426758033789247,-1.6584326258285067
21,0.310956523559684,0.6501193023856421,0.507247458770237,0.05555567247497652,2.072684629461371,-1.640098566654749
22,0.352088397050252,0.6569559694682395,0.560476958320826,0.2639709820175929,1.9916236047982403,-1.3054168162465642
23,0.36049045374031174,0.6295572651507739,0.5245049667731675,0.024569611242325755,2.1148598707282895,-1.720627508121572
24,0.29190925985928495,0.6666778062330855,0.5650298136629806,0.3114118099409663,2.002644316829772,-1.1688908036655072
25,0.39004444472482563,0.6272228080090316,0.5621845521299376,0.2959765827557226,1.963366466295123,-1.3895444312289178
26,0.33809832541458185,0.6451343412039985,0.5288494960103305,0.3016167081471077,1.9421780133518058,-1.33757881981979
27,0.34707679362623967,0.589294980363535,0.5232747817648817,0.3421651792453724,1.929720328236744,-1.3655023223673564
28,0.3408496075277784,0.6157810277088296,0.5251165715227677,0.3258675626563991,1.9373440665032546,-1.3686731428938352
29,0.33723580297522654,0.6125515160704686,0.5242791463545037,0.33090226474268963,1.9350677261152098,-1.362858560380319
30,0.31618316510494276,0.5932828882501442,0.5253093902126282,0.37110360462024516,1.940972987300786,-1.2957006923381826
31,0.18069231891049228,0.4704253239937691,0.41766529604751806,0.28539627351032715,1.9740802420602117,-1.5726968275444801
32,0.1560281615816253,0.3839886290927828,0.4212472148311488,0.3829686395579514,1.9762865678561559,-1.46275174247022
33,0.10568232555174902,0.3715754976466301,0.39811178362649496,0.4523423609411265,1.9227738307784554,-1.4189661611574105
34,0.11582411065188795,0.2847509662255388,0.3788828306013146,0.5250076561688104,1.8678456009188773,-1.391447365062442
35,0.05678401538183386,0.2609238696073489,0.29481534614334826,0.29902302831370986,2.0020516493868423,-1.4889245318419428
36,0.06655811276953205,0.20491639203913034,0.25274604376353266,0.26519308279596404,2.0009916081183547,-1.2912522559339366
37,0.061430704371154096,0.2001609764297326,0.24930678016618396,0.28250153534840555,2.0093887163803505,-1.2669900059538108
38,0.06215376578958441,0.2338770052520185,0.2916675271043133,0.2879754356468886,1.9665553279700712,-1.4642407608706753
39,0.043484065927759386,0.24770117818277657,0.2731827287972404,0.23936307875521332,2.026110344383208,-1.2118253957284677
40,-0.0016673321228178337,0.3031771110227629,0.26795211391074053,0.23624520517167838,2.0481030674918186,-1.151476926760677
41,0.012366042196306317,0.25422857035024704,0.3138897183386756,0.5241251584817941,1.9404209394137826,-0.7381272550847757
42,-0.03686004700743045,0.27273934013087076,0.24802593778137197,0.3024676373841466,2.0002106588367496,-1.137098758932002
43,-0.024731897396473034,0.22179869656722484,0.28531331992922626,0.5962568987261584,1.8756313465779284,-0.7102755184920709
44,-0.045599296331033136,0.26505004942878846,0.2268521797131014,0.32978794762353775,1.972155615757215,-1.1501768771833418
45,-0.04639666688398682,0.23212949845169514,0.23175212469518847,0.3602976791805033,1.9747198489698403,-1.103814609874676
46,0.029426564871195018,0.2351875213668366,0.2514637705820493,0.2739395704949361,2.0092582877963334,-1.2467580916706247
47,0.027607788752377974,0.2977402060688216,0.2632020321342565,0.21994994926739994,2.034254526383991,-1.2543112949071866
48,0.07335788486822618,0.27709897687904805,0.3008415510101538,0.45108128507038575,1.9120447896670745,-0.9103025216748623
49,0.06255494468428985,0.267575437654454,0.30443652416121075,0.4662805188081202,1.8957173639598646,-0.9057219622455683
50,-0.06161145068017837,0.25226207338402445,0.18355707989189435,0.37262900429624,1.8907434815896584,-1.2283443719315141
51,-0.08238995871125927,0.1730888925758197,0.04557347642299042,0.5300002893302475,1.6950899444275476,-1.4205027279924705
52,-0.18065431175971786,0.18430394772448896,-0.05880725695646527,0.6622580982430625,1.5323987277427518,-1.4531075367053212
53,-0.16290805413178028,0.19987089987990989,-0.04205440534700111,0.6287908023162804,1.5667504948870659,-1.4836099109703598
54,-0.15071535436311503,0.2105976720971321,-0.04182253166406973,0.606151805380738,1.5742926209530217,-1.5198245536613382
55,-0.12585039247987895,0.23245970345279907,-0.028513125175059884,0.5614439299746389,1.5961251415370064,-1.5231336577548824
56,-0.17963350071666753,0.21662353886948513,-0.041809402264485374,0.6280117434642775,1.5641116896186769,-1.3993932925473014
57,-0.13825504993948357,0.22124311732263366,-0.025053861022325676,0.5758559226635732,1.5847001310382374,-1.4661615713942207
58,-0.14346579063198453,0.2174701377398192,-0.0485411029098606,0.5956956765280476,1.5459162600196523,-1.5046241763324681
59,-0.038104333256096884,0.21572274738430047,-0.05156886477706595,0.4944050047364442,1.5343997466882637,-1.6702113609883908
60,-0.0177666120297927,0.2663794157107208,-0.06904994414717652,0.4367460160034233,1.5144477309424407,-1.7596671497094656
61,-0.003089489883687695,0.24545992375011585,0.007077255742147358,0.41559535790904134,1.650206045536714,-1.677905313005684
62,-0.011921793953594027,0.2380526536751128,0.002613224574408008,0.42951865210270745,1.6174331969595626,-1.6679891523610153
63,-0.050859370900230565,0.2669384856968671,0.011197227041019813,0.4369028775318346,1.647423539620654,-1.5973065344795123
64,-0.036084879923424566,0.25048325433458524,0.05239034448501173,0.6976975079151922,1.5311016413029868,-1.206613170637562
65,0.10412565820737286,0.3101834948265208,0.2500806118067363,0.5726816265354491,1.6871745681114774,-1.6398234854391553
66,0.11008578407844397,0.34704599936925834,0.27721026905012136,0.5226772496277229,1.728651882876773,-1.6063464773698013
67,0.16409162499219285,0.36235692926979834,0.3084533608266842,0.4482112970700002,1.774087280072854,-1.6601085211550337
68,0.14192907440139188,0.37524839356883977,0.28322040720786357,0.4651379629512605,1.7415929510200647,-1.6673277323144187
69,0.1422324476397474,0.3117483616890819,0.26882779237898463,0.5324216438722149,1.7265433542818742,-1.669595315574702
70,0.1442733859257827,0.2505536722091464,0.23561700322312445,0.59290575053871,1.6465528209342328,-1.724497030982961
71,0.12480381378578775,0.29747198378868944,0.22342920025471333,0.5792281965501003,1.6487188668335169,-1.7585920082820192
72,0.1663167240237113,0.30194866298016304,0.24980143817777786,0.5237052763457705,1.6816171194111411,-1.7664203708788768
73,0.1715384886708277,0.30669515967011346,0.2503542880593078,0.5138868686500152,1.6846176563983697,-1.7841779544566254
74,0.1486277044863794,0.35012686889681754,0.25109804325817237,0.5024859726698939,1.712731992306646,-1.7630831838220107
75,0.20338550450591353,0.33509967052768397,0.25816435367890594,0.4591945145012699,1.7048237897477792,-1.8604272014280925
76,0.13978956535340645,0.34473442075352234,0.17431446330262243,0.5494157970907172,1.571641276706148,-1.926932811454667
77,0.09222091521022498,0.23976354087500015,0.10560978991437278,0.716131980305157,1.4525331542701172,-1.94006926651067
78,0.047333430239138594,0.23230824361950037,0.06943906768539408,0.7802442817415967,1.4134217063465981,-1.8820687901560684
79,0.014527880758356126,0.2342982495055904,0.0909274211051797,0.8027056908439621,1.44134664467159,-1.806913419780279
80,0.1123943932372583,0.2897812307306656,0.11671214283015084,0.6478460385779989,1.4766351266821056,-1.9766635785805373
81,0.11947865900432057,0.29560549065919106,0.12558599756867153,0.6329717409022287,1.4903952155650688,-1.9521612228995007
82,0.10997549742030513,0.25567813961476665,0.10226318929413189,0.6897408781530296,1.45578975499324,-1.9334302465339122
83,0.17435983655447304,0.3423765043121578,0.2099038318083425,0.5006306420250011,1.6357485415323392,-1.8953640992142973
84,0.2016990706797789,0.3338102838685155,0.2514308705142097,0.4589836057507156,1.6901006619790424,-1.8585660847268337
85,0.17790522566714026,0.3442116411023986,0.2639757184933355,0.4654185996922817,1.685895075899199,-1.715160686670114
86,0.17059489555332766,0.3376071237413811,0.27360450088776306,0.46707788541529655,1.6852035935657481,-1.6823451310317337
87,0.19994966012731735,0.4272177269419032,0.2908523604993879,0.38605879548983124,1.7473688756476957,-1.5480181431501383
88,0.17065332928397464,0.40118886691976413,0.28047211451916265,0.420903355617246,1.7291511164727131,-1.7103984199941882
89,0.12048067100685382,0.3891611077150396,0.23737217527879304,0.49170380488081183,1.6790496701703481,-1.6673848230049129
90,0.08078986247383217,0.3847876650050031,0.18641023541200638,0.4945787370379345,1.6817018255011345,-1.4013872328597976
91,0.09669409585295656,0.39998634937312183,0.22513293088736883,0.5119699736804807,1.651684063264269,-1.6519441293283796
92,0.07811181527617912,0.4156286934336474,0.1584466356246658,0.4770517379632236,1.6159089418739818,-1.49192403976111
93,0.08091660031596529,0.38682610386492106,0.12767519843834665,0.5080660844541426,1.5631898824948558,-1.5097051662505805
94,0.0895518903827652,0.45785157133502435,0.16150946379512066,0.4249168403598289,1.6262871164294126,-1.4947586314118944
95,0.034888308708307905,0.4112088638246702,0.07700375696646455,0.5563780387153274,1.494330186528195,-1.6016748677010217
96,-0.022944276694713814,0.32594477158672824,-0.08030257941109871,0.3925855462882482,1.4954568982454715,-1.805841510199796
97,-0.039428405878760425,0.28009129028060775,-0.10934554802876313,0.45922683776476686,1.443590836757358,-1.7850898336543362
98,-0.047555521166285475,0.33708017295693965,-0.059382188130587835,0.48571269480239854,1.4640329103370258,-1.9712868883921504
99,-0.045683990197693036,0.3062916105794791,-0.10402097703642026,0.4401638036066997,1.4616070986280822,-1.8199355476565262
100,-0.06331292233343995,0.29053511105605606,-0.11878675487171472,0.47352291950728254,1.4525680934929905,-1.7736924121472535
101,-0.04635187420350426,0.2745235254059219,-0.13886058173558002,0.4814289029972129,1.403332842180078,-1.8485521636147737
102,0.021910586872532656,0.3671119466374332,0.07811319145412621,0.6002891137890456,1.5001528816508347,-1.5134261284167183
103,0.0639225376524094,0.37014109849467397,0.046062842206493856,0.29991885342336466,1.6319420103137046,-2.004901898941378
104,0.0891048716816922,0.426703285993249,0.11195839179605437,0.4744173690671923,1.5613280400176663,-1.644440850894319
105,0.09541046615442386,0.4005035663315218,0.08922930974796622,0.5018388788399146,1.5310893721479453,-1.6743125550705633
106,0.08580561553103162,0.36017580716717845,0.0820282963355054,0.5486249577678807,1.5043452335228402,-1.6258543581044478
107,0.09618889504186072,0.36922502464248336,0.08817975410801744,0.5305117003552232,1.523616713403553,-1.6952163186271794
108,0.09250509030957887,0.4291481909824756,0.11086267221411254,0.47043188639136807,1.5647086516559439,-1.6604762757569125
109,0.06415657944245844,0.40418314623856555,0.09872907756820011,0.5220741693856001,1.534909896551836,-1.638021487825272
110,0.06252077776998614,0.36958309298671693,0.07133829980049028,0.47536319229149354,1.563610571512943,-1.349469665586578
111,0.034404349345278994,0.3780153817653795,0.08621626806150072,0.5803061934523513,1.5233317841967755,-1.5688764793137873
112,0.02673498044562343,0.4000822862687446,0.05617027987517335,0.31080194588547705,1.6608640009163953,-1.94944770954135
113,0.013973912003840743,0.3914704746240071,0.08581403518792508,0.589391086821613,1.52463910225471,-1.5353740018571704
114,-0.05605871626864417,0.3585223483116996,-0.03764836886012777,0.37778827092085715,1.6101777804218547,-1.6486511954333352
115,-0.11621605305705199,0.24448269636689446,-0.16214280907179995,0.5787208774301611,1.3793941045197826,-1.749947716633187
116,-0.16206720738459213,0.20312096978151364,-0.17043110882447968,0.6672975514917655,1.3615608094281126,-1.673792366177335
117,-0.21349717502782461,0.1572438644551105,-0.1786391258594081,0.7548972024018595,1.3416519165600227,-1.5497362244087867
118,-0.2298060773854955,0.17356865055300325,-0.18395706087918662,0.6781745130397467,1.3870942935131303,-1.560973514284945
119,-0.251621705768569,0.11864971601152913,-0.2603639492258321,0.4429979592804733,1.511340966678878,-1.7209671192402083
120,-0.22683206804732028,0.07695160687512662,-0.2635431125989614,0.4600878831950452,1.5011482289659548,-1.7649867884539188
121,-0.17661671894756786,0.09102963557104904,-0.11888645519452398,0.6645907693463596,1.4720345437665177,-1.4679030152298072
122,-0.18097834065274485,0.11780914262063183,-0.026610817018637715,0.6644328789283107,1.5523335092344868,-1.453707658823351
123,-0.1995877400256183,0.06992080168251551,-0.049910989309951304,0.7306451325058051,1.4943439130277862,-1.4613638482572753
124,-0.20234149475665256,0.035285261785390466,-0.07695579093960252,0.717151670224376,1.4993971406509923,-1.3143474073902237
125,-0.23106681121072184,-0.021668430988311962,-0.07542042553247451,0.8511984452739543,1.4505873169770829,-1.361313974420932
126,-0.23910291109854023,0.0020672406723021572,-0.09838995324073452,0.7861172489159878,1.4995847687241017,-1.1335609503534307
127,-0.29376387642577784,-0.04970061769714941,-0.17757674358714204,0.5858502139211957,1.6164894273847787,-1.3282531371905104
128,-0.32902403044113926,-0.11346769119013277,-0.18896713326977013,0.637741197203248,1.598848577398081,-1.2902462874849558
129,-0.33958848223756993,-0.12336024239270153,-0.18378612650414644,0.6539904546993918,1.608870107273466,-1.2219070231413027
130,-0.3447237687857448,-0.12739101264564326,-0.20464627596579404,0.6736509392477883,1.5846139319801151,-1.251461849842798
131,-0.36356942049257435,-0.20781683422420644,-0.21281149141882713,0.7332117960609118,1.5207441705309268,-1.3897752986587555
132,-0.4381517625984914,-0.30947013791037786,-0.30271853426552153,0.6052793299689454,1.6059862250580905,-1.3970307808585283
133,-0.46449236839058944,-0.3326931239431811,-0.3244340027808528,0.663521557595798,1.5799894443155316,-1.3643928501479876
134,-0.5706194136379553,-0.42479068409034443,-0.46840196296950504,0.8431828218399519,1.3961217024236263,-1.2173594909448648
135,-0.6792807242465971,-0.45764879241113254,-0.549063795014766,0.8959683683803432,1.3512046220518326,-0.8022826018568628
136,-0.7137069320212687,-0.45705940019441377,-0.535059548217661,0.9283581712119436,1.3797716821211181,-0.6920037435900126
137,-0.7208655394818968,-0.46308692337352986,-0.5426638264450578,0.9383664841512458,1.3583544609043159,-0.669035463839588
138,-0.7448876407186741,-0.452604508234387,-0.5476997453517383,0.9494605644554399,1.3549068255663657,-0.6302841149544172
139,-0.8099885172034365,-0.5107314684940677,-0.568399860735554,1.0763479163848557,1.3324612918085224,-0.5173194013498131
140,-0.8582400113012454,-0.5251925433321915,-0.6444808355763914,0.8383751239632957,1.457893747556384,-0.5858349987614484
141,-0.8272296278426734,-0.5958062650555147,-0.558424148643878,0.823028540940911,1.5620424565911915,-0.3835993055022432
142,-0.8649742661115334,-0.6609427100704092,-0.5790354726061157,0.9209299680031537,1.5065909358990817,-0.2778098766235461
143,-0.8643182832241204,-0.6928185711198331,-0.6106841720085814,0.9015932858092985,1.501886752267358,-0.1596236279089109
144,-0.8799810695176383,-0.7062466053269729,-0.5901031148534482,0.9773371767194448,1.4807192196689765,-0.2503800187397978
145,-0.9650204699910137,-0.7185661608188361,-0.6352633547602105,1.0256626829725353,1.4747521640287253,0.01126232536900829
146,-1.0540422309929098,-0.7990285029281311,-0.6972035158943528,1.1070570985213422,1.4790626291766487,0.3949296202932813
147,-1.0418176500446081,-0.787866162149092,-0.703924895056995,1.084178228940194,1.4633649165105147,0.36181669820004325
148,-1.1113666108051172,-0.8815423426707467,-0.7304868573653462,1.2460799795296245,1.418394009748322,0.5057812661138252
149,-1.1580514502922772,-0.9255192844710709,-0.7874543861245844,1.0469601396491943,1.4809349372880622,-0.03391676315609976
150,-1.218038593165108,-0.9783463431227121,-0.8240463672539465,1.1599831380892622,1.4234924936578108,0.02255030922641622
151,-1.2719840434785437,-0.9953444403292544,-0.8538949142422277,1.185342336803273,1.427077448337571,0.3774126361457886
152,-1.1890773908494152,-0.9823956318254723,-0.7654329989108617,1.3915383953082385,1.3207205169049727,0.41741457296217294
153,-1.127248233899285,-0.9904477963018838,-0.7215874850999063,1.3867521861833403,1.308620222483017,0.07413139862754002
154,-1.1830901318115918,-0.9757893934019176,-0.7850517172087943,1.4250245111898032,1.2722354029599015,0.35282682770758533
155,-1.2859136238926732,-1.0673134999524998,-0.9563999916243132,1.3610278355467558,1.1960459939198462,-0.10824998962588885
156,-1.3529472552971746,-1.1272625611250724,-0.9675949515275186,1.4927176430301181,1.1853128716557653,0.014799683447476793
157,-1.0581254817356796,-0.7973961874331311,-0.8015598576906835,1.2683387787016376,1.2162399850477057,-0.16499445087610964
158,-0.895963119198443,-0.5863339697123023,-0.6812312055002205,1.2154196683474647,1.2060268040279911,-0.2212493467381124
159,-0.9040347983466981,-0.6259484862763884,-0.666866216434044,1.2571634591165284,1.2337971182714493,-0.17407386319377993
160,-0.833348104967319,-0.6267094148224824,-0.5438031570281738,1.2504686812818444,1.2769207980491273,-0.593727279844583
161,-0.5295663291302468,-0.3549776063848304,-0.31401036150831996,1.031810983030729,1.3905107240437107,-0.5495193895312747
162,-0.4662102516116615,-0.3655729738378153,-0.2014485925330453,0.941754156619741,1.5652027457460596,-0.47122134976801966
163,-0.39604130998068277,-0.30125774271585387,-0.1200486586315733,1.0648897522960872,1.527453073569355,-0.18641156604956372
164,-0.36160749927271413,-0.3021626622763157,-0.11944673800552824,1.0302771833450874,1.5180535260083021,-0.2213962995755813
165,-0.3949579791746937,-0.2717548816774207,-0.12483462726281376,0.7656179025137247,1.6881574421822931,-0.46391141748602743
166,-0.43051846965655816,-0.3003295361964496,-0.06181906968721859,1.1234006816629158,1.539717602691029,-0.09293419636197534
167,-0.4637972965962229,-0.33266492052843705,-0.14810365595943287,0.8884346874858959,1.640078838298821,-0.35297899223659723
168,-0.4461128507675237,-0.3168446940136309,-0.14136377415649576,0.8532592769243682,1.6482098148995699,-0.3639140182784988
169,-0.45499404291634604,-0.38899138345339623,-0.1289592346048488,0.9226161845975767,1.6542644942568812,-0.3036060809220494
170,-0.4992259001160312,-0.36452926103214306,-0.14402628906438167,0.9534594925247697,1.6440198403353257,-0.2710494916387829
171,-0.49128772378639407,-0.38971983390892617,-0.1398989367947232,0.96318491359441,1.6638077187526288,-0.2735436683338587
172,-0.4894684399300308,-0.4513439391859053,-0.15104646538254368,1.0128477877942315,1.6026416286443812,-0.23138594743172522
173,-0.5442858727921447,-0.4989861765384082,-0.19438372216746058,1.1202645857391744,1.516253031658256,-0.18751885909452523
174,-0.5948032412403057,-0.6067432971412234,-0.25312706825882175,1.2645246533115453,1.4007692772855853,-0.3988310829651306
175,-0.6524712694615031,-0.5921421633144335,-0.3523796193419484,1.3356453647873874,1.277623460326742,-0.24851415771577157
176,-0.6281978372077092,-0.5713252791712972,-0.3123092721623561,1.2991223343363005,1.350740745662909,-0.46330567885240903
177,-0.6526164464513151,-0.4967673428129539,-0.3294778298761149,1.29069906558304,1.3574958452675414,-0.2604830105897059
178,-0.6165855345665774,-0.49641239253803693,-0.31634547239597827,1.2454870501277064,1.3643506237645302,-0.3270940100208167
179,-0.6554493965832904,-0.46732511600730503,-0.317496654968073,1.2573462906967223,1.3647989370475662,-0.2453229842175317
180,-0.6679400071144569,-0.5099932309580842,-0.33702198241183645,1.296522588365787,1.33033824808032,-0.5100610444425882
181,-0.5543401652619263,-0.44394838304655126,-0.2087713117862319,1.0992029200293034,1.5323838600474056,-0.22705938813692975
182,-0.6105011632403131,-0.4943394796357469,-0.20807507096960687,1.1695576077400256,1.5241092077783218,-0.33447116665547877
183,-0.6200450821148229,-0.5024575466586325,-0.22164729565753846,1.2133116187316813,1.5074832860259664,-0.11589006262969724
184,-0.6427690968767787,-0.49139808357168546,-0.22942837259709276,1.1901214667968953,1.5179864053093293,-0.07011602656394025
185,-0.6977212512907313,-0.5722222483573118,-0.24034351188345882,1.2896697925215757,1.4816232154747764,-0.17520703728918713
186,-0.7321426272121399,-0.6345717053267546,-0.26464249035602755,1.38103787128149,1.421219892317841,-0.10516564298377144
187,-0.7480614893450047,-0.6488794906351902,-0.3143332569487773,1.3759422251810867,1.3953730385937615,0.1315400210578467
188,-0.7346296189236767,-0.6041485283999026,-0.29104619374354007,1.368601431175515,1.4062504425595002,-0.14271964504390272
189,-0.7741206239262919,-0.6104255220795628,-0.3583992191548582,1.1121588147945916,1.5227637065890545,-0.21185397974461115
190,-0.7751075229952951,-0.5793743560864306,-0.3614495520864858,1.0847180491073842,1.526469308868674,-0.25573264740919155
191,-0.7112802614080941,-0.5865426804023754,-0.34637297546185053,1.0327238916951595,1.5510021370731326,-0.3457271782200105
192,-0.6905752001265428,-0.5661392848554117,-0.26864241040891695,1.2381358257470585,1.478391554466303,0.07283166459275128
193,-0.6867893429277989,-0.5650140615321414,-0.3256923116035899,0.9819761533861032,1.5739511307101035,-0.37122123480832203
194,-0.7117949125645121,-0.5205697280219461,-0.25117230345103997,1.2640124758780154,1.4762221603156012,-0.17063754895749966
195,-1.2095561700158346,-0.13271881397387525,-0.48522998206072865,1.1190807516496677,1.489576574002884,0.17047560277908683
196,-1.3546142717574414,-0.2583279528135859,-0.7019426620794655,1.390573682398335,1.2310965845402415,0.3488001852742156
197,-1.426050972700956,-0.22516692208736327,-0.745915600420884,1.446713495312794,1.174360298649946,0.4189519438275022
198,-1.4112017548306688,-0.24380705561060473,-0.7332639830978643,1.4396525099579056,1.1800795460612543,0.4033339094015753
199,-1.399644909506391,-0.13749749363057126,-0.732709412902133,1.3402383239622668,1.209547961041944,0.3526092166611307
200,-1.3888228487321903,-0.2548875625761455,-0.7644226772532642,1.4419800043474722,1.1452739977421782,0.3518459762678565
201,-1.3065069590604013,-0.2771960466431883,-0.7623653026649159,1.3822393360075067,1.143343814057547,0.20940708057696833
202,-1.3013983468388732,-0.21119148216016218,-0.6804611360531528,1.2816612017594693,1.2780808421958991,0.3480831453653936
203,-1.242841056771476,-0.35012591895581807,-0.7064116611827709,1.3597097215492193,1.2104554048785343,0.2220266105316329
204,-1.1938378013840956,-0.5282009861559165,-0.7763658134008761,1.4979005684628695,1.062565668699607,0.08729176334917679
205,-1.2276506749928968,-0.43091739581278427,-0.7719105729123306,1.444144725524679,1.1073692326313866,0.10812931230394597
206,-1.1728278382323498,-0.4465357028692446,-0.6853213181863816,1.4365312958887178,1.1580790194928356,-0.07493788569115008
207,-1.212657229946863,-0.4497958350153255,-0.7587481906545543,1.4404204827824814,1.1095867837629887,0.12691755810384744
