PC1,PC2,PC3,PC4,PC5,PC6
0.540108116208584,1.1341555913710821,-0.7452845879293736,2.9230428502882937,-0.03852429624620161,0.6595740274898014
0.5016791737796042,1.0946856839990373,-0.728045133492665,2.6437764997191375,-0.39424762019413906,0.20457439510424522
0.4574367659724773,1.1497557298458814,-0.7764670118706736,2.6941243952864986,0.930316902787444,0.7392292738412742
0.08923304800879779,0.47492127670035683,-0.9339640790002891,2.207209798197857,0.03371823346260456,-0.8299147356803277
0.24059522173506093,0.5921993552003726,-0.900877485005788,3.1471344293218317,-0.14221556931014198,0.856052351469072
0.28345064005054726,0.2249945924495216,-0.8544313530406126,2.935185584956553,-0.5693805547762029,-0.358811982775373
0.24512835025980217,0.3620140758476427,-0.8787779626034907,2.8103060520784475,0.16330143050482665,0.2585075667575353
0.2909363023855145,0.1603667485467491,-0.7046704063703709,3.164231563023201,-0.013155179568987449,0.9197651285580989
0.3117546497256773,0.022773131669732577,-0.6301088564851679,3.1137486651911486,-0.2560086163295658,0.3143288776938313
0.33604929399139305,-0.0093847401203503,-0.48880693453209456,2.521536540979092,-0.8270514980561148,-0.8571895474353839
0.6543147221517285,0.3425119604860174,-0.4737675261328062,2.8566494009007104,-0.48605221166854595,-0.44333318390941745
0.6855170617229785,0.6473914743748581,-0.5083168309659757,3.1278807908047352,-0.09403344866905423,0.8018725161259648
0.626695704393763,0.7202035902397739,-0.4730776314247625,2.6956587869642497,0.6469866346137795,0.2044952975266522
0.6379020297690692,0.28351999995728033,-0.4538025688152455,2.915717873859734,-0.5484123728436525,-0.4104538800939542
0.6151455125075516,0.34264019941980994,-0.3971426191199618,3.03776680704302,-0.24562836137381433,0.19207282465316655
0.6133922569113387,0.10350146497530331,-0.30876372942293673,2.814436062949931,0.046799868921347194,-0.3808134719513505
0.6688993982019618,0.09777018769302803,-0.26358480910939813,3.2423495094716044,0.011438294704203886,0.88117937436347
0.6454268058820001,-0.48765876198628694,-0.10434408502183444,2.420992960881796,-1.0838113816401609,-1.2424333488365071
0.6688560116608292,-0.22563000092136187,-0.2035652720028352,3.048030688811095,-0.42472194324412493,-0.33593366359924165
0.7192287217658329,-0.1647862991297076,-0.21078058691251939,2.8677520393343827,-0.034164726284155324,-0.2992322411675883
0.6805784107468336,-0.5670697815533492,-0.027736361446181808,2.886598607083898,-0.5489520413046917,-0.08313964729764732
0.6757379704874795,-0.6223861676843946,-0.06689598602887079,3.1170177734469466,-0.45098745842010407,-0.2290623473155157
0.37966863594423067,-1.0647009124744933,-0.20448346245746557,2.820633759931581,-0.8083275015635198,-0.5918274198136474
0.22792829352810812,-1.2465316264478399,-0.2799050923933317,2.1028722467066476,-0.1316448299076087,-1.0031866775117064
0.29369860918416857,-1.5796206921624962,-0.2515233291741847,2.4000747478392404,-1.0178125547252865,-1.0029012790690601
0.3190701080368162,-1.4349871478098355,-0.28106768304329843,2.210656641707609,-0.560504356372168,-1.0161394371969665
0.2719123877476882,-1.6498716777300677,-0.28834866286807137,2.347399241379012,-0.9865011057452752,-1.0233886424099383
0.3198946203535623,-1.5542424845740783,-0.3177456065226456,2.7255329021235233,-0.6949651618078594,-0.5612275518412154
0.2521835070181629,-1.7740774004898707,-0.18489183763968,2.258540072414005,-0.49208750739149104,-0.9758614740683308
0.5367741983407283,-1.5255206400751289,0.08970222569119055,2.4562092710410734,-0.10921259967929312,-0.6033378277374283
0.5990097046012921,-0.9330271570975576,-0.0015761498250787204,2.8092341557551888,1.08119817437282,1.0673259147097913
0.4260608341336826,-1.64118594700559,0.19781407203491994,1.970792882175005,0.013947486725808405,-1.0062795692065338
0.5423301797234144,-1.2891718126393472,0.060604538242217704,2.5975810338326935,0.6095162904079255,-0.12840077472711356
0.4529749067886395,-1.7208495413224576,0.15306665018123664,1.9855117823742074,0.024328114328319286,-1.0103641555515193
0.4369367673867072,-2.212443260177824,0.2576419508652641,2.4494023301963512,-0.5837053035959228,-0.3611332138723107
0.40115164779523277,-2.3996430247178187,0.26925343282803027,2.305849874971516,-0.7989281205087175,-0.9767312944865555
0.45518878605586566,-2.1574301238915328,0.20305211300034473,2.7701534601512865,-0.28674340291318856,0.09853106890391071
0.4690060858738119,-2.6497251271423887,0.28512792629526573,2.363258773763613,-0.8475316851091531,-0.9018939336668537
0.4115007207314387,-2.7195675930057197,0.26279229721065606,2.396914388829137,-0.8767983323744085,-0.8831293259443702
0.3649905682336816,-2.700744900170057,0.3151167930346414,2.229404404706053,-0.3700847143394816,-0.8510811520090072
0.45008542044445166,-2.396050164978551,0.2694628397038432,2.5136976015243686,-0.709590304366134,-0.2678811074093234
0.47817687795701525,-2.1806774584080224,0.1577045436024283,3.01407900592339,-0.3597054556064926,0.0017431556480637077
0.2904376252233575,-2.1405256524264358,0.13116180788307177,2.088047972583345,-0.07008663556076332,-0.8910385687967627
0.19290356337918899,-2.7136499587916796,0.01528861661478459,2.6509615656008125,-0.8051559296854043,-0.15464428737400693
0.28515398109187395,-2.5720940148050473,-0.024758970062049298,2.867983409903288,-0.633281461824466,0.48335143006606035
0.15073090465987618,-1.932107573940193,-0.19435807433022664,2.638797330069265,-0.2769984575942144,-0.407160084681682
0.0734816914104839,-1.8960404099300905,-0.2553409743715817,2.4254090078302295,-1.0376802499192501,-0.9301327577153453
0.23403326214072034,-1.6555886574161176,-0.2982670870128759,3.054781589286138,-0.3911894304175096,-0.06199581054442869
0.3294001039203866,-1.6731836211735944,-0.31896574429921787,2.3327459910578936,-1.1566072515797012,-1.0664440742356516
0.5115136391435096,-0.4257516833115565,-0.2931875689774575,2.9548785932988966,-0.24236992035551724,0.3204507276958216
0.7888581843901709,-0.46397738557480744,-0.01856184633057781,2.899097620599411,-0.43109858778890914,-0.3699244299553096
0.8385906538187865,0.03170775522587039,-0.03625675710668458,3.141090815644089,0.010317064281427308,0.8030094824118339
0.7710475923901903,-0.24377486047738758,0.008671616550637282,2.668802944015421,-0.5237357002481624,-0.24725331685858368
0.9163879056670939,-0.3273583344747462,0.047610028945732324,2.627125891940246,-0.46468346674067557,-0.25338087452425695
0.961527991143045,-0.18927750041303237,-0.07116692667428018,2.8244953366851484,-0.417157312131026,-0.4471537842738874
0.8951381272215542,-0.4327349572587932,-0.01023110469948235,2.823136627567124,-0.3646763215374915,-0.40827915061977416
0.9073084404692715,-0.15624631253677032,0.02182795556596036,2.0080404124748807,0.09871821054543853,-0.6990022187907118
0.9894872344668858,-0.411211104454196,0.03598565890652652,2.8440653774512414,-0.3577541697596131,-0.4276067305663158
1.000251913444334,-0.3621318678757724,0.03907725836626538,2.536925202770763,-0.6014150021160025,-0.08739873070099395
0.9876188465539623,-0.45460266653066966,0.0551372565553761,2.9167669469531083,-0.3640121938298751,-0.43626474830089346
0.9888435961798124,-0.29404421845624357,0.03805639658557904,2.71004524156984,0.06292195405199166,-0.41609534518603697
0.9368652849841891,-0.544934757475439,-0.041558363514930245,2.8492003321950263,-0.4157889079353837,-0.3796322602265867
0.9032006886280985,-0.8171511712512396,-0.04527827331741025,2.667987530400818,-0.859210242596858,-0.7378833358829779
0.6792047544893995,-0.9879061362720211,-0.2291672608580047,2.6751731636961154,-0.8736264831762429,-0.666209978940584
0.7876717231552552,-0.9915054091182273,-0.14679931827333212,2.4372103469347524,-1.2010492800108077,-1.148221983829581
